0,49
5,49
10,49
15,49
20,49
25,49
30,49
35,49
40,49
45,50
50,50
55,50
60,50
65,50
70,50
75,50
80,51
85,51
90,51
95,51
100,51
105,52
110,52
115,52
120,52
125,52
130,52
135,52
140,52
145,52
150,52
